Vertex Num,Start Time,End Time,Total Intensity Received [J/m2],Diffuse Intensity Received [J/m2],Direct Intensity Received [J/m2],Reflected Intensity Received [J/m2],Total Intensity Received [%ambiant],Diffuse Intensity Received [%ambiant],Direct Intensity Received [%ambiant],Reflected Intensity Received [%ambiant]
451,07/05/17 08:00:00,07/05/17 12:00:00,1.498577E+003,9.427357E+002,5.541660E+002,1.675011E+000,4.617898E+001,4.695366E+001,4.491996E+001,4.558168E+001
452,07/05/17 08:00:00,07/05/17 12:00:00,5.578384E+002,4.915572E+002,6.368772E+001,2.593424E+000,1.718991E+001,2.448238E+001,5.162443E+000,7.057423E+001
453,07/05/17 08:00:00,07/05/17 12:00:00,2.804209E+003,1.495094E+003,1.308797E+003,3.179966E-001,8.641234E+001,7.446427E+001,1.060894E+002,8.653564E+000
454,07/05/17 08:00:00,07/05/17 12:00:00,4.063935E+002,4.040204E+002,0.000000E+000,2.373039E+000,1.252311E+001,2.012254E+001,0.000000E+000,6.457693E+001
455,07/05/17 08:00:00,07/05/17 12:00:00,1.704063E+003,1.531941E+003,1.716131E+002,5.096409E-001,5.251109E+001,7.629945E+001,1.391073E+001,1.386873E+001
456,07/05/17 08:00:00,07/05/17 12:00:00,3.944788E+001,3.587537E+001,0.000000E+000,3.572509E+000,1.215595E+000,1.786800E+000,0.000000E+000,9.721783E+001
457,07/05/17 08:00:00,07/05/17 12:00:00,2.485632E+003,1.493135E+003,9.924769E+002,1.960396E-002,7.659530E+001,7.436672E+001,8.044887E+001,5.334778E-001
458,07/05/17 08:00:00,07/05/17 12:00:00,1.719074E+003,1.490960E+003,2.275635E+002,5.504152E-001,5.297364E+001,7.425837E+001,1.844599E+001,1.497832E+001
459,07/05/17 08:00:00,07/05/17 12:00:00,2.870984E+002,2.843536E+002,0.000000E+000,2.744807E+000,8.847001E+000,1.416244E+001,0.000000E+000,7.469377E+001
460,07/05/17 08:00:00,07/05/17 12:00:00,6.796767E+002,6.154068E+002,6.208762E+001,2.182273E+000,2.094439E+001,3.065080E+001,5.032740E+000,5.938567E+001
461,07/05/17 08:00:00,07/05/17 12:00:00,9.661221E+002,7.992025E+002,1.650607E+002,1.858952E+000,2.977127E+001,3.980488E+001,1.337960E+001,5.058722E+001
462,07/05/17 08:00:00,07/05/17 12:00:00,7.484011E+002,5.691318E+002,1.769739E+002,2.295360E+000,2.306215E+001,2.834604E+001,1.434527E+001,6.246308E+001
463,07/05/17 08:00:00,07/05/17 12:00:00,5.936152E+002,5.208459E+002,7.074225E+001,2.027063E+000,1.829238E+001,2.594112E+001,5.734273E+000,5.516197E+001
464,07/05/17 08:00:00,07/05/17 12:00:00,4.658160E+002,4.636694E+002,0.000000E+000,2.146629E+000,1.435423E+001,2.309340E+001,0.000000E+000,5.841570E+001
465,07/05/17 08:00:00,07/05/17 12:00:00,4.567417E+002,4.546263E+002,0.000000E+000,2.115422E+000,1.407460E+001,2.264300E+001,0.000000E+000,5.756648E+001
466,07/05/17 08:00:00,07/05/17 12:00:00,8.104203E+002,8.084944E+002,0.000000E+000,1.925986E+000,2.497328E+001,4.026767E+001,0.000000E+000,5.241140E+001
467,07/05/17 08:00:00,07/05/17 12:00:00,1.046216E+003,1.044594E+003,0.000000E+000,1.622604E+000,3.223939E+001,5.202677E+001,0.000000E+000,4.415552E+001
468,07/05/17 08:00:00,07/05/17 12:00:00,1.395857E+003,1.394745E+003,0.000000E+000,1.111963E+000,4.301364E+001,6.946632E+001,0.000000E+000,3.025958E+001
469,07/05/17 08:00:00,07/05/17 12:00:00,1.466088E+003,1.433045E+003,3.200757E+001,1.035460E+000,4.517782E+001,7.137387E+001,2.594491E+000,2.817771E+001
470,07/05/17 08:00:00,07/05/17 12:00:00,1.601845E+003,1.528645E+003,7.232551E+001,8.743578E-001,4.936121E+001,7.613532E+001,5.862610E+000,2.379369E+001
471,07/05/17 08:00:00,07/05/17 12:00:00,1.550654E+003,1.482511E+003,6.719413E+001,9.489068E-001,4.778374E+001,7.383755E+001,5.446667E+000,2.582237E+001
472,07/05/17 08:00:00,07/05/17 12:00:00,1.127369E+003,1.125869E+003,0.000000E+000,1.499460E+000,3.474011E+001,5.607475E+001,0.000000E+000,4.080443E+001
473,07/05/17 08:00:00,07/05/17 12:00:00,1.138556E+003,1.137039E+003,0.000000E+000,1.516510E+000,3.508486E+001,5.663110E+001,0.000000E+000,4.126842E+001
474,07/05/17 08:00:00,07/05/17 12:00:00,1.217059E+003,1.215650E+003,0.000000E+000,1.408903E+000,3.750393E+001,6.054634E+001,0.000000E+000,3.834014E+001
475,07/05/17 08:00:00,07/05/17 12:00:00,1.103532E+003,1.101955E+003,0.000000E+000,1.576749E+000,3.400557E+001,5.488369E+001,0.000000E+000,4.290768E+001
476,07/05/17 08:00:00,07/05/17 12:00:00,1.145755E+003,1.144228E+003,0.000000E+000,1.526662E+000,3.530669E+001,5.698914E+001,0.000000E+000,4.154470E+001
477,07/05/17 08:00:00,07/05/17 12:00:00,1.048895E+003,1.047287E+003,0.000000E+000,1.608227E+000,3.232195E+001,5.216092E+001,0.000000E+000,4.376430E+001
478,07/05/17 08:00:00,07/05/17 12:00:00,8.719747E+002,8.701743E+002,0.000000E+000,1.800367E+000,2.687010E+001,4.333968E+001,0.000000E+000,4.899294E+001
479,07/05/17 08:00:00,07/05/17 12:00:00,7.084346E+002,7.063073E+002,0.000000E+000,2.127389E+000,2.183057E+001,3.517816E+001,0.000000E+000,5.789214E+001
480,07/05/17 08:00:00,07/05/17 12:00:00,1.457235E+003,1.444135E+003,1.210144E+001,9.987581E-001,4.490502E+001,7.192622E+001,9.809265E-001,2.717896E+001
481,07/05/17 08:00:00,07/05/17 12:00:00,1.314792E+003,1.313574E+003,0.000000E+000,1.217895E+000,4.051561E+001,6.542354E+001,0.000000E+000,3.314228E+001
482,07/05/17 08:00:00,07/05/17 12:00:00,1.243462E+003,1.242129E+003,0.000000E+000,1.333032E+000,3.831755E+001,6.186514E+001,0.000000E+000,3.627547E+001
483,07/05/17 08:00:00,07/05/17 12:00:00,1.397685E+003,1.396591E+003,0.000000E+000,1.093979E+000,4.306999E+001,6.955828E+001,0.000000E+000,2.977020E+001
484,07/05/17 08:00:00,07/05/17 12:00:00,1.378394E+003,1.377257E+003,0.000000E+000,1.136734E+000,4.247551E+001,6.859532E+001,0.000000E+000,3.093367E+001
485,07/05/17 08:00:00,07/05/17 12:00:00,1.018005E+003,1.016365E+003,0.000000E+000,1.640829E+000,3.137007E+001,5.062081E+001,0.000000E+000,4.465150E+001
486,07/05/17 08:00:00,07/05/17 12:00:00,1.351569E+003,1.325323E+003,2.502477E+001,1.221362E+000,4.164889E+001,6.600868E+001,2.028475E+000,3.323664E+001
487,07/05/17 08:00:00,07/05/17 12:00:00,1.275201E+003,1.248615E+003,2.522998E+001,1.356319E+000,3.929561E+001,6.218820E+001,2.045109E+000,3.690918E+001
488,07/05/17 08:00:00,07/05/17 12:00:00,9.441047E+002,9.422982E+002,0.000000E+000,1.806508E+000,2.909280E+001,4.693187E+001,0.000000E+000,4.916007E+001
489,07/05/17 08:00:00,07/05/17 12:00:00,6.982744E+002,6.962888E+002,0.000000E+000,1.985667E+000,2.151748E+001,3.467918E+001,0.000000E+000,5.403547E+001
490,07/05/17 08:00:00,07/05/17 12:00:00,2.861183E+002,2.834798E+002,0.000000E+000,2.638574E+000,8.816801E+000,1.411892E+001,0.000000E+000,7.180288E+001
491,07/05/17 08:00:00,07/05/17 12:00:00,6.769230E+002,6.746946E+002,0.000000E+000,2.228473E+000,2.085954E+001,3.360367E+001,0.000000E+000,6.064290E+001
492,07/05/17 08:00:00,07/05/17 12:00:00,1.087599E+003,1.050333E+003,3.555160E+001,1.714372E+000,3.351462E+001,5.231264E+001,2.881766E+000,4.665279E+001
493,07/05/17 08:00:00,07/05/17 12:00:00,9.003726E+002,8.986161E+002,0.000000E+000,1.756473E+000,2.774518E+001,4.475625E+001,0.000000E+000,4.779848E+001
494,07/05/17 08:00:00,07/05/17 12:00:00,1.005667E+003,1.004054E+003,0.000000E+000,1.612995E+000,3.098987E+001,5.000768E+001,0.000000E+000,4.389404E+001
495,07/05/17 08:00:00,07/05/17 12:00:00,1.189736E+003,1.188320E+003,0.000000E+000,1.416345E+000,3.666198E+001,5.918515E+001,0.000000E+000,3.854265E+001
496,07/05/17 08:00:00,07/05/17 12:00:00,1.324132E+003,1.322922E+003,0.000000E+000,1.210233E+000,4.080343E+001,6.588913E+001,0.000000E+000,3.293377E+001
497,07/05/17 08:00:00,07/05/17 12:00:00,1.376004E+003,1.374865E+003,0.000000E+000,1.139254E+000,4.240187E+001,6.847616E+001,0.000000E+000,3.100224E+001
498,07/05/17 08:00:00,07/05/17 12:00:00,8.488337E+002,8.469666E+002,0.000000E+000,1.867107E+000,2.615700E+001,4.218381E+001,0.000000E+000,5.080912E+001
499,07/05/17 08:00:00,07/05/17 12:00:00,9.299198E+002,9.257333E+002,2.363679E+000,1.822839E+000,2.865569E+001,4.610684E+001,1.915967E-001,4.960447E+001
500,07/05/17 08:00:00,07/05/17 12:00:00,1.099374E+003,1.097821E+003,0.000000E+000,1.553586E+000,3.387746E+001,5.467778E+001,0.000000E+000,4.227737E+001
501,07/05/17 08:00:00,07/05/17 12:00:00,8.360930E+002,8.342709E+002,0.000000E+000,1.822082E+000,2.576439E+001,4.155149E+001,0.000000E+000,4.958388E+001
502,07/05/17 08:00:00,07/05/17 12:00:00,1.132646E+003,1.131143E+003,0.000000E+000,1.502537E+000,3.490273E+001,5.633744E+001,0.000000E+000,4.088819E+001
503,07/05/17 08:00:00,07/05/17 12:00:00,2.463674E+003,1.834328E+003,6.290302E+002,3.158515E-001,7.591865E+001,9.136006E+001,5.098835E+001,8.595190E+000
504,07/05/17 08:00:00,07/05/17 12:00:00,1.777582E+003,1.587901E+003,1.889154E+002,7.659060E-001,5.477659E+001,7.908659E+001,1.531324E+001,2.084242E+001
505,07/05/17 08:00:00,07/05/17 12:00:00,1.273782E+003,1.272473E+003,0.000000E+000,1.309120E+000,3.925188E+001,6.337647E+001,0.000000E+000,3.562476E+001
506,07/05/17 08:00:00,07/05/17 12:00:00,9.665071E+002,9.646791E+002,0.000000E+000,1.828054E+000,2.978313E+001,4.804657E+001,0.000000E+000,4.974640E+001
507,07/05/17 08:00:00,07/05/17 12:00:00,8.441370E+002,8.423427E+002,0.000000E+000,1.794357E+000,2.601227E+001,4.195351E+001,0.000000E+000,4.882942E+001
508,07/05/17 08:00:00,07/05/17 12:00:00,7.816215E+002,7.798159E+002,0.000000E+000,1.805597E+000,2.408584E+001,3.883931E+001,0.000000E+000,4.913528E+001
509,07/05/17 08:00:00,07/05/17 12:00:00,1.137808E+003,1.127960E+003,8.285585E+000,1.562446E+000,3.506182E+001,5.617890E+001,6.716186E-001,4.251846E+001
510,07/05/17 08:00:00,07/05/17 12:00:00,7.604943E+002,7.586029E+002,0.000000E+000,1.891408E+000,2.343480E+001,3.778279E+001,0.000000E+000,5.147042E+001
511,07/05/17 08:00:00,07/05/17 12:00:00,6.433307E+002,6.412516E+002,0.000000E+000,2.079059E+000,1.982438E+001,3.193802E+001,0.000000E+000,5.657693E+001
512,07/05/17 08:00:00,07/05/17 12:00:00,4.283529E+002,4.259036E+002,0.000000E+000,2.449270E+000,1.319979E+001,2.121245E+001,0.000000E+000,6.665140E+001
513,07/05/17 08:00:00,07/05/17 12:00:00,5.756105E+002,5.732460E+002,0.000000E+000,2.364590E+000,1.773757E+001,2.855095E+001,0.000000E+000,6.434703E+001
514,07/05/17 08:00:00,07/05/17 12:00:00,1.436011E+003,1.322537E+003,1.122387E+002,1.234975E+000,4.425099E+001,6.586994E+001,9.097924E+000,3.360707E+001
515,07/05/17 08:00:00,07/05/17 12:00:00,8.443936E+002,8.425634E+002,0.000000E+000,1.830185E+000,2.602018E+001,4.196450E+001,0.000000E+000,4.980438E+001
516,07/05/17 08:00:00,07/05/17 12:00:00,8.835279E+002,8.815414E+002,0.000000E+000,1.986431E+000,2.722611E+001,4.390583E+001,0.000000E+000,5.405626E+001
517,07/05/17 08:00:00,07/05/17 12:00:00,1.137462E+003,1.092169E+003,4.365945E+001,1.633674E+000,3.505116E+001,5.439631E+001,3.538977E+000,4.445679E+001
518,07/05/17 08:00:00,07/05/17 12:00:00,8.559497E+002,8.471392E+002,6.754701E+000,2.055764E+000,2.637628E+001,4.219240E+001,5.475271E-001,5.594302E+001
519,07/05/17 08:00:00,07/05/17 12:00:00,1.219858E+003,1.077118E+003,1.410671E+002,1.672954E+000,3.759019E+001,5.364665E+001,1.143471E+001,4.552570E+001
520,07/05/17 08:00:00,07/05/17 12:00:00,9.026116E+002,7.751678E+002,1.252173E+002,2.226401E+000,2.781418E+001,3.860782E+001,1.014995E+001,6.058652E+001
521,07/05/17 08:00:00,07/05/17 12:00:00,1.865933E+003,1.191466E+003,6.729810E+002,1.485369E+000,5.749914E+001,5.934188E+001,5.455095E+001,4.042100E+001
522,07/05/17 08:00:00,07/05/17 12:00:00,1.218630E+003,1.207498E+003,9.700108E+000,1.432675E+000,3.755237E+001,6.014032E+001,7.862779E-001,3.898705E+001
523,07/05/17 08:00:00,07/05/17 12:00:00,6.513584E+002,6.493876E+002,0.000000E+000,1.970761E+000,2.007176E+001,3.234324E+001,0.000000E+000,5.362985E+001
524,07/05/17 08:00:00,07/05/17 12:00:00,6.219196E+002,6.199745E+002,0.000000E+000,1.945072E+000,1.916459E+001,3.087830E+001,0.000000E+000,5.293077E+001
525,07/05/17 08:00:00,07/05/17 12:00:00,6.131190E+002,6.112084E+002,0.000000E+000,1.910618E+000,1.889340E+001,3.044169E+001,0.000000E+000,5.199319E+001
526,07/05/17 08:00:00,07/05/17 12:00:00,1.355979E+003,1.354816E+003,0.000000E+000,1.163496E+000,4.178480E+001,6.747762E+001,0.000000E+000,3.166194E+001
527,07/05/17 08:00:00,07/05/17 12:00:00,1.172825E+003,1.171478E+003,0.000000E+000,1.347092E+000,3.614086E+001,5.834633E+001,0.000000E+000,3.665809E+001
528,07/05/17 08:00:00,07/05/17 12:00:00,1.037714E+003,1.036093E+003,0.000000E+000,1.621436E+000,3.197739E+001,5.160337E+001,0.000000E+000,4.412374E+001
529,07/05/17 08:00:00,07/05/17 12:00:00,9.180793E+002,9.162848E+002,0.000000E+000,1.794512E+000,2.829082E+001,4.563625E+001,0.000000E+000,4.883361E+001
530,07/05/17 08:00:00,07/05/17 12:00:00,4.974147E+002,4.952178E+002,0.000000E+000,2.196862E+000,1.532794E+001,2.466469E+001,0.000000E+000,5.978268E+001
531,07/05/17 08:00:00,07/05/17 12:00:00,1.017290E+003,1.015626E+003,0.000000E+000,1.663573E+000,3.134801E+001,5.058402E+001,0.000000E+000,4.527042E+001
532,07/05/17 08:00:00,07/05/17 12:00:00,1.403786E+003,1.401950E+003,7.425975E-001,1.093333E+000,4.325797E+001,6.982516E+001,6.019397E-002,2.975261E+001
533,07/05/17 08:00:00,07/05/17 12:00:00,1.763988E+003,1.605168E+003,1.580869E+002,7.329231E-001,5.435769E+001,7.994661E+001,1.281431E+001,1.994486E+001
534,07/05/17 08:00:00,07/05/17 12:00:00,1.584708E+003,1.518490E+003,6.532762E+001,8.901521E-001,4.883314E+001,7.562955E+001,5.295371E+000,2.422350E+001
535,07/05/17 08:00:00,07/05/17 12:00:00,1.299022E+003,1.297756E+003,0.000000E+000,1.266549E+000,4.002966E+001,6.463570E+001,0.000000E+000,3.446628E+001
536,07/05/17 08:00:00,07/05/17 12:00:00,1.022394E+003,1.020748E+003,0.000000E+000,1.646185E+000,3.150530E+001,5.083911E+001,0.000000E+000,4.479723E+001
537,07/05/17 08:00:00,07/05/17 12:00:00,1.068511E+003,1.066898E+003,0.000000E+000,1.613046E+000,3.292642E+001,5.313767E+001,0.000000E+000,4.389544E+001
538,07/05/17 08:00:00,07/05/17 12:00:00,9.698141E+002,9.680828E+002,0.000000E+000,1.731349E+000,2.988504E+001,4.821609E+001,0.000000E+000,4.711479E+001
539,07/05/17 08:00:00,07/05/17 12:00:00,1.612195E+003,1.522452E+003,8.885611E+001,8.865084E-001,4.968014E+001,7.582686E+001,7.202559E+000,2.412434E+001
540,07/05/17 08:00:00,07/05/17 12:00:00,1.403343E+003,1.381512E+003,2.070351E+001,1.127390E+000,4.324432E+001,6.880722E+001,1.678199E+000,3.067939E+001
541,07/05/17 08:00:00,07/05/17 12:00:00,1.236619E+003,1.235257E+003,0.000000E+000,1.362167E+000,3.810670E+001,6.152290E+001,0.000000E+000,3.706831E+001
542,07/05/17 08:00:00,07/05/17 12:00:00,1.752245E+003,1.599537E+003,1.519622E+002,7.457260E-001,5.399582E+001,7.966613E+001,1.231785E+001,2.029326E+001
543,07/05/17 08:00:00,07/05/17 12:00:00,1.759135E+003,1.599168E+003,1.592205E+002,7.464901E-001,5.420813E+001,7.964774E+001,1.290620E+001,2.031405E+001
544,07/05/17 08:00:00,07/05/17 12:00:00,1.175000E+003,1.173529E+003,0.000000E+000,1.470986E+000,3.620788E+001,5.844849E+001,0.000000E+000,4.002958E+001
545,07/05/17 08:00:00,07/05/17 12:00:00,1.998372E+003,1.665447E+003,3.322997E+002,6.250488E-001,6.158028E+001,8.294885E+001,2.693577E+001,1.700930E+001
546,07/05/17 08:00:00,07/05/17 12:00:00,2.096085E+003,1.700243E+003,3.952803E+002,5.617210E-001,6.459133E+001,8.468187E+001,3.204090E+001,1.528598E+001
547,07/05/17 08:00:00,07/05/17 12:00:00,1.440673E+003,1.426771E+003,1.284749E+001,1.054846E+000,4.439467E+001,7.106140E+001,1.041401E+000,2.870528E+001
548,07/05/17 08:00:00,07/05/17 12:00:00,9.021847E+002,9.004664E+002,0.000000E+000,1.718244E+000,2.780102E+001,4.484841E+001,0.000000E+000,4.675815E+001
549,07/05/17 08:00:00,07/05/17 12:00:00,1.246370E+003,1.245091E+003,0.000000E+000,1.279588E+000,3.840718E+001,6.201268E+001,0.000000E+000,3.482112E+001
550,07/05/17 08:00:00,07/05/17 12:00:00,7.723534E+002,7.705078E+002,0.000000E+000,1.845604E+000,2.380024E+001,3.837572E+001,0.000000E+000,5.022399E+001
551,07/05/17 08:00:00,07/05/17 12:00:00,5.151173E+002,5.131354E+002,0.000000E+000,1.981876E+000,1.587346E+001,2.555710E+001,0.000000E+000,5.393232E+001
552,07/05/17 08:00:00,07/05/17 12:00:00,4.159990E+002,4.140268E+002,0.000000E+000,1.972209E+000,1.281910E+001,2.062092E+001,0.000000E+000,5.366924E+001
553,07/05/17 08:00:00,07/05/17 12:00:00,2.658037E+002,2.637781E+002,0.000000E+000,2.025600E+000,8.190800E+000,1.313766E+001,0.000000E+000,5.512218E+001
554,07/05/17 08:00:00,07/05/17 12:00:00,1.054678E+003,1.053163E+003,0.000000E+000,1.515239E+000,3.250015E+001,5.245358E+001,0.000000E+000,4.123384E+001
555,07/05/17 08:00:00,07/05/17 12:00:00,3.594855E+002,3.575178E+002,0.000000E+000,1.967669E+000,1.107763E+001,1.780644E+001,0.000000E+000,5.354569E+001
556,07/05/17 08:00:00,07/05/17 12:00:00,8.817830E+002,8.801888E+002,0.000000E+000,1.594240E+000,2.717234E+001,4.383846E+001,0.000000E+000,4.338367E+001
557,07/05/17 08:00:00,07/05/17 12:00:00,2.340173E+002,2.320041E+002,0.000000E+000,2.013186E+000,7.211295E+000,1.155514E+001,0.000000E+000,5.478433E+001
558,07/05/17 08:00:00,07/05/17 12:00:00,5.865010E+002,5.841234E+002,0.000000E+000,2.377630E+000,1.807316E+001,2.909270E+001,0.000000E+000,6.470187E+001
559,07/05/17 08:00:00,07/05/17 12:00:00,6.010410E+002,5.986653E+002,0.000000E+000,2.375661E+000,1.852121E+001,2.981697E+001,0.000000E+000,6.464830E+001
560,07/05/17 08:00:00,07/05/17 12:00:00,5.025367E+002,5.000424E+002,0.000000E+000,2.494317E+000,1.548578E+001,2.490499E+001,0.000000E+000,6.787724E+001
561,07/05/17 08:00:00,07/05/17 12:00:00,6.138531E+002,6.114694E+002,0.000000E+000,2.383713E+000,1.891602E+001,3.045469E+001,0.000000E+000,6.486740E+001
562,07/05/17 08:00:00,07/05/17 12:00:00,1.052064E+003,1.050462E+003,0.000000E+000,1.602394E+000,3.241960E+001,5.231904E+001,0.000000E+000,4.360557E+001
563,07/05/17 08:00:00,07/05/17 12:00:00,7.689076E+002,7.668152E+002,0.000000E+000,2.092407E+000,2.369406E+001,3.819181E+001,0.000000E+000,5.694016E+001
564,07/05/17 08:00:00,07/05/17 12:00:00,5.904601E+002,5.880970E+002,0.000000E+000,2.363121E+000,1.819516E+001,2.929061E+001,0.000000E+000,6.430705E+001
565,07/05/17 08:00:00,07/05/17 12:00:00,1.481078E+003,1.320955E+003,1.588721E+002,1.250872E+000,4.563977E+001,6.579118E+001,1.287796E+001,3.403968E+001
566,07/05/17 08:00:00,07/05/17 12:00:00,1.994979E+003,1.664243E+003,3.301086E+002,6.273320E-001,6.147573E+001,8.288888E+001,2.675817E+001,1.707143E+001
567,07/05/17 08:00:00,07/05/17 12:00:00,2.372062E+003,1.818762E+003,5.529551E+002,3.445427E-001,7.309562E+001,9.058482E+001,4.482181E+001,9.375958E+000
568,07/05/17 08:00:00,07/05/17 12:00:00,2.639919E+003,1.878435E+003,7.612480E+002,2.354769E-001,8.134969E+001,9.355687E+001,6.170576E+001,6.407975E+000
569,07/05/17 08:00:00,07/05/17 12:00:00,1.792776E+003,1.555658E+003,2.362926E+002,8.257554E-001,5.524481E+001,7.748072E+001,1.915357E+001,2.247108E+001
570,07/05/17 08:00:00,07/05/17 12:00:00,1.994071E+003,1.453306E+003,5.397520E+002,1.013017E+000,6.144775E+001,7.238301E+001,4.375159E+001,2.756699E+001
571,07/05/17 08:00:00,07/05/17 12:00:00,2.819202E+003,1.658379E+003,1.160185E+003,6.382300E-001,8.687434E+001,8.259681E+001,9.404303E+001,1.736800E+001
572,07/05/17 08:00:00,07/05/17 12:00:00,2.202110E+003,1.667691E+003,5.337976E+002,6.215072E-001,6.785852E+001,8.306060E+001,4.326893E+001,1.691293E+001
573,07/05/17 08:00:00,07/05/17 12:00:00,2.824121E+003,1.829776E+003,9.940195E+002,3.250269E-001,8.702591E+001,9.113337E+001,8.057390E+001,8.844878E+000
574,07/05/17 08:00:00,07/05/17 12:00:00,3.172798E+003,1.910204E+003,1.262416E+003,1.774993E-001,9.777048E+001,9.513917E+001,1.023298E+002,4.830246E+000
575,07/05/17 08:00:00,07/05/17 12:00:00,2.868797E+003,1.917120E+003,9.515113E+002,1.651709E-001,8.840261E+001,9.548361E+001,7.712825E+001,4.494756E+000
576,07/05/17 08:00:00,07/05/17 12:00:00,5.595609E+002,5.570383E+002,0.000000E+000,2.522614E+000,1.724300E+001,2.774371E+001,0.000000E+000,6.864729E+001
577,07/05/17 08:00:00,07/05/17 12:00:00,4.063181E+002,4.036351E+002,0.000000E+000,2.683077E+000,1.252078E+001,2.010335E+001,0.000000E+000,7.301393E+001
578,07/05/17 08:00:00,07/05/17 12:00:00,5.753006E+002,5.728526E+002,0.000000E+000,2.447999E+000,1.772802E+001,2.853135E+001,0.000000E+000,6.661681E+001
579,07/05/17 08:00:00,07/05/17 12:00:00,2.281108E+003,1.301862E+003,9.779564E+002,1.289909E+000,7.029286E+001,6.484020E+001,7.927185E+001,3.510200E+001
580,07/05/17 08:00:00,07/05/17 12:00:00,3.115987E+003,1.763468E+003,1.352073E+003,4.460090E-001,9.601983E+001,8.783085E+001,1.095972E+002,1.213714E+001
581,07/05/17 08:00:00,07/05/17 12:00:00,3.330635E+003,1.963403E+003,1.367151E+003,8.039887E-002,1.026343E+002,9.778877E+001,1.108195E+002,2.187875E+000
582,07/05/17 08:00:00,07/05/17 12:00:00,3.128279E+003,1.997536E+003,1.130725E+003,1.817615E-002,9.639863E+001,9.948880E+001,9.165504E+001,4.946233E-001
583,07/05/17 08:00:00,07/05/17 12:00:00,6.993331E+002,6.015753E+002,9.525363E+001,2.504190E+000,2.155011E+001,2.996191E+001,7.721134E+000,6.814592E+001
584,07/05/17 08:00:00,07/05/17 12:00:00,1.556979E+003,1.556260E+003,0.000000E+000,7.189492E-001,4.797866E+001,7.751070E+001,0.000000E+000,1.956459E+001
585,07/05/17 08:00:00,07/05/17 12:00:00,1.574075E+003,1.493950E+003,7.923540E+001,8.897994E-001,4.850548E+001,7.440730E+001,6.422717E+000,2.421390E+001
586,07/05/17 08:00:00,07/05/17 12:00:00,1.482441E+003,1.474126E+003,7.427987E+000,8.874266E-001,4.568176E+001,7.341994E+001,6.021028E-001,2.414933E+001
587,07/05/17 08:00:00,07/05/17 12:00:00,1.389076E+003,1.388054E+003,0.000000E+000,1.022112E+000,4.280469E+001,6.913307E+001,0.000000E+000,2.781448E+001
588,07/05/17 08:00:00,07/05/17 12:00:00,2.026312E+003,1.414104E+003,6.111409E+002,1.067320E+000,6.244125E+001,7.043049E+001,4.953828E+001,2.904473E+001
589,07/05/17 08:00:00,07/05/17 12:00:00,1.810303E+003,1.516070E+003,2.933771E+002,8.559115E-001,5.578489E+001,7.550900E+001,2.378076E+001,2.329171E+001
590,07/05/17 08:00:00,07/05/17 12:00:00,1.782564E+003,1.218969E+003,5.621753E+002,1.419709E+000,5.493011E+001,6.071167E+001,4.556919E+001,3.863421E+001
591,07/05/17 08:00:00,07/05/17 12:00:00,1.368798E+003,9.853903E+002,3.815802E+002,1.827540E+000,4.217982E+001,4.907810E+001,3.093039E+001,4.973241E+001
592,07/05/17 08:00:00,07/05/17 12:00:00,1.240953E+003,8.497842E+002,3.890879E+002,2.080308E+000,3.824023E+001,4.232414E+001,3.153895E+001,5.661091E+001
593,07/05/17 08:00:00,07/05/17 12:00:00,1.709165E+003,1.699785E+003,9.020281E+000,3.598235E-001,5.266832E+001,8.465908E+001,7.311720E-001,9.791791E+000
594,07/05/17 08:00:00,07/05/17 12:00:00,1.660466E+003,1.635268E+003,2.466169E+001,5.365463E-001,5.116763E+001,8.144573E+001,1.999044E+000,1.460091E+001
595,07/05/17 08:00:00,07/05/17 12:00:00,2.005229E+003,1.723884E+003,2.811126E+002,2.319338E-001,6.179157E+001,8.585934E+001,2.278661E+001,6.311558E+000
596,07/05/17 08:00:00,07/05/17 12:00:00,2.749833E+003,1.663448E+003,1.085956E+003,4.277096E-001,8.473671E+001,8.284930E+001,8.802619E+001,1.163916E+001
597,07/05/17 08:00:00,07/05/17 12:00:00,2.742430E+003,1.812858E+003,9.294680E+002,1.044914E-001,8.450861E+001,9.029075E+001,7.534145E+001,2.843500E+000
598,07/05/17 08:00:00,07/05/17 12:00:00,2.493194E+003,1.452708E+003,1.039586E+003,9.001062E-001,7.682834E+001,7.235322E+001,8.426745E+001,2.449437E+001
599,07/05/17 08:00:00,07/05/17 12:00:00,2.198901E+003,1.289877E+003,9.077584E+002,1.266145E+000,6.775964E+001,6.424328E+001,7.358170E+001,3.445529E+001
600,07/05/17 08:00:00,07/05/17 12:00:00,1.918569E+003,1.113703E+003,8.032721E+002,1.593211E+000,5.912112E+001,5.546883E+001,6.511217E+001,4.335568E+001
601,07/05/17 08:00:00,07/05/17 12:00:00,1.636197E+003,9.951358E+002,6.392377E+002,1.823625E+000,5.041978E+001,4.956349E+001,5.181577E+001,4.962586E+001
602,07/05/17 08:00:00,07/05/17 12:00:00,2.126630E+003,1.743451E+003,3.828963E+002,2.821053E-001,6.553258E+001,8.683391E+001,3.103707E+001,7.676864E+000
603,07/05/17 08:00:00,07/05/17 12:00:00,2.722481E+003,1.652358E+003,1.069618E+003,5.039608E-001,8.389385E+001,8.229694E+001,8.670185E+001,1.371417E+001
